finOrg_id,name,country_code,region,investment_rounds,invested_companies,milestones,relationships,years_invested
7722,Auburn Angel Network,USA,Auburn,2,2,0,0,0.72
7723,Upper Carolina Angel Network,unknown,unknown,1,1,0,0,0.0
773,Gemini Israel ventures,ISR,Herzelia,72,41,0,24,8.81
7731,ECOTAF,unknown,unknown,1,1,0,0,0.0
7736,TE Connectivity,USA,Philadelphia,2,2,0,2,1.34
7747,CORFO,unknown,unknown,5,5,0,1,1.78
7748,A-Grade Investments,USA,Los Angeles,16,16,0,5,2.92
7749,True North Venture Partners,USA,Chicago,3,2,1,2,2.03
775,EDF Ventures,USA,Detroit,14,11,0,4,7.28
7750,DB Masdar Clean Tech Fund,ARE,Abu Dhabi,1,1,0,0,0.0
7753,Landis Capital,unknown,unknown,4,2,0,0,2.02
7754,Forerunner Ventures,USA,SF Bay,28,19,3,4,4.58
7755,SKS Capital,unknown,unknown,2,2,0,0,1.56
7758,Myrian Capital,USA,Cincinnati,4,3,0,0,1.05
776,Hudson Ventures,USA,New York,10,6,0,11,6.87
7760,BioVeda Capital,SGP,Singapore - Other,2,2,0,0,1.65
7766,WestSummit Capital,CHN,Beijing,10,10,1,11,2.7
7773,Stark Investments,USA,Milwaukee,1,1,0,2,0.0
7775,Iowa Dept of Economic Development,USA,Des Moines,1,1,0,0,0.0
7778,Mack Capital,unknown,unknown,3,3,0,0,2.32
778,Revolution Ventures,USA,Washington DC,7,5,3,7,4.22
7780,Winch Capital 2 fund,unknown,unknown,1,1,0,0,0.0
7781,Crowdcube,GBR,Exeter,30,28,2,8,2.36
7784,Georgian Partners,CAN,Toronto,7,7,0,3,2.49
7785,Chelsea Management,USA,Los Angeles,1,1,0,8,0.0
7786,21 Investimenti,USA,Washington DC,1,1,0,28,0.0
7787,Innovation Network Corp. of Japan,unknown,unknown,5,5,0,0,1.95
7789,Emerging Innovations Fund,unknown,unknown,2,2,0,0,1.64
779,Servisen Investment Management,SWE,Stockholm,2,2,0,3,0.41
7791,Portland Seed Fund,USA,Portland,24,23,1,3,1.77
7796,Eastside Partners,USA,Huntsville,2,1,0,2,1.04
7797,GTA Capital,unknown,unknown,1,1,0,2,0.0
7799,BVM Capital,USA,New York,4,3,0,2,2.17
7801,Chestnut Hill Ventures,USA,Boston,3,1,0,0,1.87
7802,Remeditex Ventures,USA,Dallas,4,4,0,1,1.12
7805,Utah Angels,unknown,unknown,1,1,0,0,0.0
7806,Plazacorp Ventures,CAN,Toronto,4,3,0,0,1.48
7808,General Motors Ventures,USA,Detroit,6,5,0,1,2.35
7809,Quince Associates,USA,Denver,1,1,0,2,0.0
781,Elaia Partners,FRA,Paris,28,25,0,7,8.61
7810,Prostor Capital,RUS,Moscow,6,6,1,3,2.91
7814,BB&T Capital Partners,USA,Winston Salem,1,1,0,21,0.0
7826,RAP Investments,unknown,unknown,2,2,0,0,1.58
7827,OMERS Ventures,CAN,Toronto,23,19,2,23,2.58
7832,Robert W. Baird & Co.,USA,Milwaukee,1,1,1,96,0.0
7833,Level Equity,USA,New York,6,6,0,0,1.84
7834,Cherokee & Walker,USA,Salt Lake City,2,2,0,4,1.95
7836,eXome Capital,unknown,unknown,1,1,0,0,0.0
7837,Sud Investments,unknown,unknown,2,1,0,0,2.25
7838,Cambridge Angels group,USA,New York,7,5,0,0,2.25
784,The Logia Group,USA,unknown,3,2,0,0,1.25
7840,Noson Lawen Partners,USA,New York,2,2,0,0,0.96
7847,Berwind Private Equity,USA,Boston,2,2,0,3,1.6
7848,CC Holdings,unknown,unknown,1,1,0,0,0.0
7849,Juggernaut Capital Partners,USA,Washington DC,1,1,0,5,0.0
785,National Science Foundation,USA,Washington DC,30,27,0,47,12.79
7850,Centra Capital,unknown,unknown,1,1,0,0,0.0
7855,Elevate Ventures,USA,Indianapolis,7,7,0,6,1.42
7858,Sequoia Capital India,IND,Bangalore,5,5,1,1,2.34
786,DN Capital,GBR,London,43,32,0,19,9.52
7868,Inventures,USA,SF Bay,3,3,0,0,8.8
7869,LTC Partners,USA,Portsmouth,1,1,0,0,0.0
787,KTB Ventures,USA,SF Bay,10,8,0,22,6.93
7870,Howell Capital,unknown,unknown,1,1,0,0,0.0
7871,Sparx Ventures,THA,Bangkok,2,1,0,4,1.42
7874,Commercialisation Australia,unknown,unknown,5,5,0,0,2.08
7878,b-mt GmbH,DEU,unknown,2,1,0,0,5.34
7879,bm-t GmbH,DEU,unknown,1,1,0,0,0.0
788,Translink Capital,USA,SF Bay,27,16,0,7,5.94
7881,Seavest Capital Partners,USA,New York,6,3,2,0,2.55
7882,lool ventures,ISR,Israel - Other,10,7,1,3,2.77
7883,KGC Capital,unknown,unknown,5,5,0,0,3.67
7884,PALgenesis,USA,New York,2,2,1,1,1.42
7887,Vaizra Investments,USA,New York,14,14,3,5,2.33
7888,Fondo Italiano di Investimento,ITA,Milano,20,20,0,10,1.78
789,ITOCHU Corporation,JPN,Tokyo,17,17,0,46,26.16
7896,Starling Ventures,USA,New York,1,1,0,0,0.0
7897,BMW i Ventures,USA,New York,5,5,2,7,2.36
7898,SPA Investments,unknown,unknown,1,1,0,4,0.0
7899,Shanghai Hua Hong International,unknown,unknown,1,1,0,0,0.0
79,Edmond de Rothschild Venture Capital,FRA,Paris,34,26,0,65,8.85
7903,Louisiana Ventures,USA,Nevada - Other,1,1,0,1,0.0
7904,Valley Connect,unknown,unknown,1,1,0,0,0.0
7905,Boston Seed Capital,USA,Boston,19,17,0,3,3.03
7906,Pike Capital Partners,unknown,unknown,1,1,0,0,0.0
7907,Prudence Holdings,USA,New York,1,1,0,0,0.0
7908,Ohio Tech Angel Fund III,unknown,unknown,3,3,0,0,1.42
7909,Morgan Stanley Expansion Capital,USA,SF Bay,3,3,0,1,1.3
791,ConsensusOne Ventures,unknown,unknown,2,2,0,0,0.0
7910,U.S. Economic Development Administration,USA,Washington DC,1,1,0,2,0.0
7912,Columbia University Lang Fund,unknown,unknown,3,3,0,0,3.06
7914,Lakshmi Capital,USA,Los Angeles,1,1,0,0,0.0
7916,a>m ventures,USA,Memphis,5,3,0,3,0.8
7918,Easterly Capital,unknown,unknown,1,1,0,13,0.0
7919,Nirvana Venture Advisors,IND,Mumbai,1,1,0,7,0.0
792,Carlyle Group,USA,Washington DC,39,29,0,49,8.25
7920,Ludgate Environmental Fund,GBR,Jersey,4,4,0,0,0.7
7929,NDRC,IRL,Dublin,2,2,4,0,0.74
793,ITU Ventures,USA,Los Angeles,11,9,0,2,7.09
7930,Bloom Equity,IRL,Dublin,4,3,0,8,0.62
7933,Oklahoma Life Science Fund,USA,Tulsa,2,1,0,0,0.86
7934,thetime,ISR,Tel Aviv,10,7,2,8,3.65
7935,ESB Novusmodus,unknown,unknown,2,2,0,0,1.5
794,BMJP,USA,unknown,1,1,0,0,0.0
7944,Windham Venture Partners,USA,New York,2,1,0,0,1.32
7945,Top Tier Capital Partners,USA,SF Bay,2,1,0,0,0.78
7946,Interlink Investments,unknown,unknown,1,1,0,0,0.0
7947,Aksoy Internet Ventures,TUR,Istanbul,2,2,0,0,0.06
7948,iGan Partners,CAN,Toronto,2,2,0,4,0.5
795,GMT Capital,USA,Atlanta,2,2,0,0,0.44
7951,SVGS Fund,unknown,unknown,1,1,0,0,0.0
7952,TiE Angels,USA,SF Bay,11,10,0,9,2.35
796,Gefinor Ventures,USA,New York,9,8,0,8,11.06
7961,Aedeas Group,USA,SF Bay,1,1,0,0,0.0
797,Ampersand Capital Partners,USA,Boston,9,5,0,25,9.49
7973,Transom Capital Group,USA,Los Angeles,1,1,0,7,0.0
7976,Sydney Angels Sidecar Fund,unknown,unknown,3,3,0,0,2.03
7977,Tennenbaum Capital Partners,USA,Los Angeles,1,1,0,1,0.0
798,Vantis Capital Management,USA,Los Angeles,1,1,0,5,0.0
7980,Dayam Fund,unknown,unknown,1,1,0,0,0.0
7981,Maroc Numeric Fund,MAR,Casablanca,1,1,0,0,0.0
7989,Aspen MedTech Ventures III,unknown,unknown,1,1,0,0,0.0
799,Ridgewood Capital,USA,Montvale,19,13,0,10,12.96
7999,CrunchFund,USA,SF Bay,117,105,2,5,3.43
8,Centennial Ventures,USA,Denver,19,13,0,9,6.42
80,Walden Venture Capital,USA,SF Bay,33,20,0,10,9.1
8001,Rheinland Venture Capital,unknown,unknown,1,1,0,0,0.0
8003,The Brandery,USA,Cincinnati,12,12,2,4,1.92
801,IDG Capital Partners,CHN,Beijing,22,19,0,30,6.58
8011,Ensys Capital,USA,Austin,1,1,0,2,0.0
8012,AEM Capital,BRA,unknown,2,1,0,0,1.59
8016,McCombs Enterprises,unknown,unknown,1,1,0,1,0.0
8017,International Investment House,unknown,unknown,2,2,0,0,1.82
8019,6th AP Fund,SWE,Gothenburg,5,4,0,0,2.76
802,IDG Ventures Vietnam,VNM,Hanoi City,4,3,0,18,3.12
8021,Ignia Fund,unknown,unknown,1,1,0,38,0.0
8027,SK Ventures,unknown,unknown,14,11,0,2,2.48
8030,Five Mill Ventures,unknown,unknown,2,2,0,2,0.02
8031,Valero Capital,unknown,unknown,1,1,0,16,0.0
8032,Green Tree Equity,USA,Dallas,2,1,0,0,1.47
8034,Anthos Capital,USA,SF Bay,3,3,0,2,2.1
8035,Splashpond Investors,unknown,unknown,1,1,0,0,0.0
8036,Mainsail Partners,USA,SF Bay,4,4,3,14,2.12
8037,ZernikeMeta Ventures,unknown,unknown,1,1,0,0,0.0
804,Topspin Partners,USA,Roslyn Height,10,9,0,1,11.4
8053,Greenstart,USA,SF Bay,1,1,2,9,0.0
8055,Loeb Enterprises,USA,New York,1,1,0,2,0.0
806,New York City Investment Fund,USA,New York,19,13,6,38,12.98
8060,Richert Funding,USA,Orlando,1,1,0,0,0.0
8062,Jove Equity Partners,unknown,unknown,4,3,0,0,1.82
8065,Breslau Capital Partners,unknown,unknown,1,1,0,0,0.0
8066,Kurma Life Science Partners,FRA,Paris,2,2,0,1,1.83
8069,Invus Financial Advisors,unknown,unknown,4,3,0,0,0.61
807,AdInvest,BRA,Rio de Janeiro,7,5,0,0,4.13
8070,JGE Capital Management,unknown,unknown,1,1,0,0,0.0
8071,Tola Capital,USA,Seattle,3,3,2,0,2.04
8077,RIME Communications Capital,unknown,unknown,2,2,0,0,1.34
8079,The Stephens Group,unknown,unknown,3,1,0,5,1.74
808,"Genesis Inventions, L.P.",unknown,unknown,1,1,0,0,0.0
8084,HealthTech Capital,USA,SF Bay,8,7,0,6,1.97
8085,Gray Ghost Ventures,USA,Atlanta,1,1,0,2,0.0
809,Innovacorp,CAN,Halifax,15,12,3,3,8.8
8096,kbs+ Ventures,USA,New York,12,8,1,2,2.58
81,Updata Partners,USA,Washington DC,34,27,0,19,8.68
810,MHS Capital,USA,SF Bay,20,15,0,3,5.74
8100,Sea Dragon Healthcare Partners,unknown,unknown,1,1,0,0,0.0
8101,Standard Pacific Capital Holdings,unknown,unknown,1,1,0,0,0.0
8102,Council Capital,USA,Nashville,7,5,0,1,2.21
8103,First Reserve Corporation,USA,New York,1,1,1,2,0.0
8104,Ern Capital,unknown,unknown,1,1,0,0,0.0
8105,Milestone Capital,GBR,London,1,1,0,1,0.0
8106,Canrock Ventures,USA,Hicksville,4,4,0,0,2.39
8107,PEAK6 Investments,USA,Chicago,1,1,0,1,0.0
8108,Dove Capital Partners,USA,New York,1,1,0,0,0.0
8109,Housatonic Partners,USA,Boston,1,1,0,1,0.0
811,White Sand Group,USA,Chicago,1,1,0,0,0.0
8115,City Hill Ventures,USA,San Diego,4,2,0,1,1.28
8118,Naya Ventures,USA,Dallas,4,4,0,5,2.12
8119,Credit Agricole Entreprises,FRA,Paris,1,1,0,0,0.0
812,Divergent Ventures,USA,Seattle,16,10,0,3,5.8
8120,Loxbridge Research,GBR,London,1,1,0,0,0.0
8121,Virgo Capital,USA,Austin,1,1,0,0,0.0
8127,Espresso Capital Partners,CAN,Vancouver,1,1,1,3,0.0
813,Active Venture Partners,ESP,Barcelona,16,14,0,8,8.21
8130,LBA,unknown,unknown,2,2,0,0,0.82
8134,TD Fund,unknown,unknown,3,2,0,2,1.54
8136,CAP Ventures,ARG,Buenos Aires,5,4,0,2,1.63
8137,Enzyme Venture Capital,ARG,Buenos Aires,3,3,0,0,1.6
8139,Adventure Corporate Holdings,unknown,unknown,1,1,0,0,0.0
814,D.E. Shaw & Co.,USA,New York,28,19,4,35,6.84
8143,Innoven Partenaires,unknown,unknown,1,1,0,0,0.0
8144,Brook Private Equity Advisors,unknown,unknown,1,1,0,0,0.0
8145,Coller Capital,GBR,London,1,1,0,5,0.0
8149,KOMM Investment,DEU,Stuttgart,2,2,0,1,2.0
8152,Speedinvest,AUT,Vienna,14,14,2,7,2.11
8154,Serent Capital,USA,SF Bay,5,5,0,2,1.54
8155,K - New Media GmbH & Co. KG,DEU,Berlin,2,2,0,1,1.56
8157,Raptor Ventures,USA,Boston,12,9,0,6,3.5
8158,77 Ventures,USA,New York,2,2,0,0,1.11
8159,UW-Eau Claire Office of Research and Sponsored Programs,USA,Eau Claire,1,1,0,0,0.0
8160,UW-Eau Claire Entrepreneur Program CEO Idea Challenge,unknown,unknown,1,1,0,0,0.0
8161,yet2Ventures,USA,Willmington,1,1,0,1,0.0
8162,SpeedUp Investments,unknown,unknown,1,1,1,6,0.0
8164,Ecosystem Ventures,USA,SF Bay,17,17,1,16,5.82
8165,Singaporean Meridian Capital,unknown,unknown,1,1,0,0,0.0
8167,Sorenson Capital,USA,Salt Lake City,3,3,0,1,1.45
8171,Equity Partners Fund SPC,unknown,unknown,3,2,0,0,0.29
8173,Funchal Equity Partners Fund,unknown,unknown,1,1,0,0,0.0
8174,Zigong Commercial Equity Partners Fund,unknown,unknown,1,1,0,0,0.0
8175,Abbott Biotech Ventures,USA,Chicago,3,3,0,0,0.25
8176,Fondo Toscana Ventures,unknown,unknown,1,1,0,0,0.0
8177,Burton Partnership,unknown,unknown,1,1,0,0,0.0
818,SEB Venture Capital,SWE,Stockholm,15,13,0,41,7.61
8181,Ruvento,RUS,unknown,2,2,0,1,1.0
8185,AlphaNorth Asset Management,CAN,Toronto,1,1,0,2,0.0
8187,Spinnaker Trust,USA,Portland,1,1,0,0,0.0
8189,William Morris Endeavor Entertainment,unknown,unknown,2,2,0,0,0.04
819,TTP Ventures,GBR,Melbourn,10,6,0,1,7.2
8190,Technologiefonds MV,DEU,unknown,1,1,0,0,0.0
8191,Fides Finanz-Invest,unknown,unknown,3,2,0,0,1.95
8192,Chinaccelerator,CHN,unknown,2,2,0,1,0.88
8194,Satori Capital,USA,Dallas,4,2,2,0,5.33
8197,Veturi Venture Accelerator,FIN,Espoo,1,1,0,0,0.0
8198,Norinnova Invest,NOR,Norway - Other,1,1,0,0,0.0
8199,Business Growth Fund,GBR,Birmingham,29,29,0,70,2.17
82,IDEA Fund Partners,USA,Raleigh-Durham,14,9,4,9,7.54
8200,Davy Stockbrokers,IRL,Dublin,1,1,0,0,0.0
8202,Alta Ventures Mexico,MEX,unknown,6,6,2,5,1.57
8204,Benjamin Franklin Technology Partners,USA,unknown,4,3,0,0,8.51
8205,MSD Capital,USA,New York,2,1,0,1,2.02
8207,Gowda Capital,unknown,unknown,1,1,0,0,0.0
821,T4Media,USA,Seattle,1,1,0,0,0.0
8212,Vangoo Investment Partners,CHN,Beijing,1,1,0,0,0.0
8214,"Point Financial, Inc.",USA,Phoenix,2,2,3,4,1.45
8215,TriStar Technology Ventures,USA,Nashville,3,2,0,4,1.22
8217,Skolkovo,unknown,unknown,4,4,1,0,1.17
822,SCF Arizona,USA,Phoenix,2,1,0,2,0.51
8220,Harmony Investments,USA,Virginia Beach,1,1,0,0,0.0
8226,Heartland Bridge Capital,USA,Mahwah,1,1,0,2,0.0
8227,RTP Ventures,USA,New York,15,10,0,5,2.57
8228,Brian Cohen,unknown,unknown,1,1,0,0,0.0
8230,Trinity Private Equity Group,USA,Dallas,1,1,0,0,0.0
8234,Inspire,unknown,unknown,2,2,0,0,0.19
8235,Neostella capital,JPN,Tokyo,2,2,0,0,0.84
8240,RIT Capital Partners,GBR,London,3,3,0,0,1.63
8241,Valiant Capital Partners,USA,SF Bay,9,7,0,1,2.15
8243,AngeLab,unknown,unknown,1,1,0,0,0.0
8244,Unlimited Fun SA,unknown,unknown,1,1,0,0,0.0
8249,Amiti Ventures,USA,Chicago,2,2,0,0,2.14
8250,Cartel Capital,USA,New York,2,2,0,0,0.58
8254,Monarch Ventures,USA,Charlotte,1,1,0,1,0.0
8255,Rock & Hammer Ventures,USA,Salt Lake City,2,2,2,0,1.17
8256,glendonTodd Capital,USA,Dallas,1,1,3,0,0.0
8258,MuckerLab,USA,Los Angeles,8,8,0,12,1.51
8259,IDEAS Ventures,USA,Los Angeles,1,1,0,0,0.0
826,Orange Ventures,FRA,Paris,2,2,0,4,1.46
8263,Mountain Cleantech,CHE,unknown,2,2,1,2,0.11
8266,Gangwon Technology Holdings,unknown,unknown,1,1,0,0,0.0
8269,Solomon Global Holdings,USA,Columbus,1,1,0,0,0.0
827,InOvate Communications Group,USA,SF Bay,1,1,0,4,0.0
8270,First Ventures,unknown,unknown,4,2,0,0,12.8
8271,Merrill Lynch Ventures,unknown,unknown,1,1,0,2,0.0
8272,Dresdner Kleinwort Capital,unknown,unknown,1,1,0,1,0.0
828,Diamondhead Ventures,USA,SF Bay,13,10,0,4,8.41
8282,Palatine Private Equity,GBR,Manchester,1,1,0,0,0.0
8284,Janus Capital,unknown,unknown,1,1,0,2,0.0
829,Venture Strategy Partners,USA,SF Bay,4,4,0,1,9.43
8290,GameStop Digital Ventures,unknown,unknown,1,1,0,0,0.0
8291,Quantitative Investment Management,unknown,unknown,2,2,0,0,1.46
8292,Metalmark Capital,USA,New York,1,1,0,1,0.0
8296,NorthPort Investments,USA,Chicago,1,1,0,0,0.0
8297,Mass Clean Energy Center,USA,Boston,1,1,0,0,0.0
83,Columbia Capital,USA,Washington DC,80,47,0,18,15.74
8300,Premier Ventures Capital,unknown,unknown,1,1,0,0,0.0
8301,BFB Fruehphasenfonds,unknown,unknown,2,2,0,0,0.0
8302,Inova,unknown,unknown,1,1,0,2,0.0
8306,Mexican.VC,USA,SF Bay,5,5,1,6,0.99
831,CEI Community Ventures,USA,Portland,2,2,0,0,0.25
8311,BBC Worldwide,GBR,London,1,1,2,4,0.0
8312,Fortinsure Ventures,unknown,unknown,1,1,0,0,0.0
8313,New Magellan Ventures,unknown,unknown,1,1,0,0,0.0
8314,Piper Private Equity,GBR,London,1,1,0,0,0.0
8315,LMK Venture,unknown,unknown,1,1,0,0,0.0
832,Small Enterprise Growth Fund of Maine,USA,Newport,4,4,0,3,6.74
8322,MaRS Investment Accelerator Fund,CAN,Toronto,68,67,0,12,5.6
8325,Cultivian Ventures,USA,Indianapolis,6,5,0,3,3.08
8327,Equity International,USA,Chicago,1,1,0,1,0.0
8328,OTM Investments,NLD,Wassenaar,1,1,1,1,0.0
8331,Activa Capital,FRA,Paris,1,1,0,0,0.0
8334,Forte Ventures,USA,Atlanta,2,2,0,5,0.77
8336,TANEO fund,GRC,Athens,2,2,0,1,0.01
8337,ErGo Media Capital,USA,New York,1,1,0,0,0.0
8338,BioMed Ventures,unknown,unknown,4,3,0,0,1.87
8339,Nxt2b,SWE,Uppsala,1,1,0,0,0.0
834,Stanford University,USA,SF Bay,23,21,3,169,13.12
8341,Kaszek Ventures,unknown,unknown,29,20,1,4,2.43
8342,Acequia Capital,unknown,unknown,2,2,0,1,0.87
8343,Sky Blessing Investment,unknown,unknown,1,1,0,0,0.0
8344,Partisan Management Group,USA,Denver,2,1,0,0,2.0
8345,Acero Capital,USA,SF Bay,5,5,0,4,1.98
8355,Flash Forward Ventures,unknown,unknown,1,1,0,0,0.0
836,RSS Investors Fund,unknown,unknown,3,3,0,0,0.91
8360,Golden Venture Partners,CAN,Toronto,14,10,0,1,2.18
8362,Birk Venture,NOR,Oslo,1,1,0,0,0.0
837,InterSouth Partners,USA,Raleigh-Durham,84,45,0,23,14.66
8370,T5 Capital,USA,New York,5,5,2,1,1.4
8371,iTech Capital,RUS,Moscow,3,3,2,4,1.34
8373,Bayview Capital,USA,Minneapolis,1,1,0,0,0.0
8374,Ambassador Technologies,unknown,unknown,1,1,0,0,0.0
838,VenGlobal Capital,USA,SF Bay,2,2,0,3,0.77
8380,Falfurrias Capital Partners,USA,Charlotte,1,1,0,0,0.0
8382,atventure.us,unknown,unknown,1,1,0,0,0.0
8383,Quattro Development,USA,Chicago,1,1,0,0,0.0
8386,Gilfus Venture Partners,USA,Washington DC,1,1,0,1,0.0
839,European Union,GBR,London,4,4,0,0,4.0
8392,Azulis Capital,FRA,Paris,1,1,0,0,0.0
8393,CÃ©rÃ©a Gestion,FRA,Paris,1,1,0,0,0.0
8394,bmp media investors,DEU,Berlin,2,2,0,0,0.8
84,Legg Mason,USA,Baltimore,5,5,0,2,0.85
840,Amicus Capital,USA,SF Bay,30,23,0,4,10.98
8401,Gannet Capital,AUS,Sydney,2,2,0,0,2.2
8402,New Brunswick Investment Management Corporation,CAN,Fredericton,1,1,0,0,0.0
8404,Eastern Capital,USA,Atlanta,3,3,0,0,1.14
8405,Dingman Center Angels,USA,Washington DC,3,2,0,9,2.0
8406,Basil Partners,unknown,unknown,1,1,0,2,0.0
8407,Eos Partners,USA,New York,3,2,0,1,0.0
841,JC6,ISR,Israel - Other,1,1,0,0,0.0
8410,Harbor Road Ventures,unknown,unknown,1,1,0,0,0.0
8411,NYU Innovation Venture Fund,USA,New York,4,4,1,0,1.9
8412,Blazer Ventures,unknown,unknown,3,3,0,0,1.63
8414,TiE Silicon Valley Angels,USA,SF Bay,1,1,0,18,0.0
8415,eBuro,RUS,Moscow,1,1,0,1,0.0
8417,Rheingau Ventures GmbH,unknown,unknown,2,2,0,0,1.66
8418,Mey Capital Matrix,DEU,Munich,1,1,0,0,0.0
8421,212,TUR,Istanbul,2,2,2,5,1.18
8422,Stirling Square Capital Partners,GBR,Jersey,1,1,0,0,0.0
8423,Panoramic Growth Equity,GBR,London,3,3,0,0,1.64
8432,Envestors Limited,GBR,London,4,3,0,3,1.48
8433,AVG,unknown,unknown,2,2,0,2,1.97
8434,Victory Park Capital,USA,Chicago,6,4,0,0,2.89
8436,Empower United,unknown,unknown,1,1,0,0,0.0
8438,"K1 Capital Advisors, LLC",USA,Los Angeles,3,3,0,1,1.8
8439,Catalyst Capital,GBR,London,1,1,0,0,0.0
844,Walden International,USA,SF Bay,61,40,1,11,8.66
8441,Canary Ventures,unknown,unknown,1,1,0,1,0.0
8446,TSG Consumer Partners,USA,SF Bay,1,1,0,6,0.0
8448,Largam,GBR,Essex,1,1,0,0,0.0
8449,Bucknell Venture Plan Competition,USA,Lewisburg,1,1,0,0,0.0
8452,Brand Ventures,USA,Cincinnati,3,3,0,0,0.56
8455,Shinsei Bank,JPN,Tokyo,1,1,0,0,0.0
8456,DBJ Capital,JPN,Tokyo,2,2,0,0,1.58
8457,Nissei Capital,unknown,unknown,1,1,0,0,0.0
8463,M-Investar,DEU,unknown,2,2,0,0,1.66
8465,Lumia Capital,USA,SF Bay,3,2,1,4,0.94
8466,ArchAngels,unknown,unknown,1,1,0,0,0.0
8469,Genii Capital,LUX,unknown,1,1,0,1,0.0
847,EXA Ventures,unknown,unknown,4,3,3,0,3.62
8470,Health Innovation Fund,unknown,unknown,1,1,0,0,0.0
8471,JWI Capital,USA,Cleveland,1,1,0,0,0.0
8475,Excellere Partners,USA,Denver,2,2,0,0,0.03
8477,HealthpointCapital,USA,New York,1,1,1,0,0.0
8478,Financial Partners Fund,unknown,unknown,1,1,0,0,0.0
848,Triangle Venture Capital Group,DEU,unknown,9,6,0,7,8.04
8483,Tengelmann Ventures,DEU,Mülheim a/d Ruhr,14,10,1,3,2.92
8484,Vision Ventures,USA,Charlotte,3,3,0,0,5.0
8485,Glilot Capital Partners,ISR,Tel Aviv,5,4,2,2,1.55
8486,Comvest Group,USA,Palm Beach,3,3,0,0,0.74
849,FTVentures,USA,SF Bay,7,7,0,7,3.81
8491,NALA Investments,USA,Los Angeles,7,6,0,1,2.7
8492,Central Texas Angel Network,USA,Austin,6,6,0,8,1.46
8497,Cap-Meridian Ventures,USA,New York,3,3,3,0,1.6
85,DCIF,NLD,Amsterdam,1,1,0,0,0.0
850,Dubilier & Company,USA,New York,1,1,0,0,0.0
8500,Emil Capital Partners,USA,New York,2,2,0,1,1.21
8501,Vatera Healthcare Partners,USA,New York,6,3,0,0,2.45
8504,Costella Kirsch,USA,SF Bay,1,1,0,1,0.0
8505,Blu Venture Investors,USA,Washington DC,2,2,0,42,0.48
8509,Piton Capital,GBR,London,6,5,1,3,2.44
851,Voyager Capital,USA,Seattle,39,30,0,25,8.61
8518,First Light Ventures,USA,Atlanta,4,4,0,3,2.44
852,Wesley Clover,CAN,Ottawa,5,4,0,4,7.53
8520,Beyond Capital,unknown,unknown,1,1,0,0,0.0
8524,Access BridgeGap Ventures,unknown,unknown,4,4,0,0,0.62
8525,EchoVC Partners,unknown,unknown,2,2,0,3,0.19
8526,Merck Global Health Innovation Fund,USA,New Jersey - Other,14,10,0,5,1.96
8529,Jupiter Venture,unknown,unknown,2,2,0,0,0.52
8533,INTEC IT Capital,JPN,Tokyo,1,1,0,0,0.0
8534,Access Partners,SWE,Stockholm,1,1,0,0,0.0
854,HT Ventures,unknown,unknown,1,1,0,0,0.0
8544,Paritel,unknown,unknown,1,1,0,0,0.0
8546,PM & Partners,ITA,Milano,1,1,0,0,0.0
8548,Flashpoint Investments LLC,unknown,unknown,2,2,0,0,0.04
855,Hubert Burda Media,DEU,Munich,5,2,2,9,5.62
8554,Centuria Ventures,USA,Fort Smith,1,1,0,10,0.0
8556,HAXLR8R,USA,SF Bay,17,17,2,1,0.92
8558,IVIC Ventures,unknown,unknown,1,1,0,0,0.0
856,Advanced Equities,USA,Chicago,24,18,0,8,6.5
857,LGiLab,ISR,Herzliya,3,2,0,6,1.15
8570,Broadhorn Capital,USA,Des Moines,2,1,0,2,1.25
858,Zone Ventures,USA,SF Bay,13,8,0,5,9.25
8580,Charlotte Street Capital,unknown,unknown,2,2,0,3,0.88
8585,RNS Capital,USA,Houston,1,1,0,0,0.0
8586,Chester Investments,unknown,unknown,2,1,0,0,0.89
8587,Disruptor Capital,unknown,unknown,2,2,0,1,1.34
8590,Hoxton Ventures,GBR,London,3,3,2,2,0.08
8592,DC Community Ventures,unknown,unknown,3,3,0,0,1.39
8593,"Minerva Capital Group, LLC",USA,Miami,2,2,0,0,1.55
86,Norwest Venture Partners,USA,SF Bay,219,124,0,38,11.11
8600,Jungle Ventures,SGP,Singapore - Other,11,11,0,2,1.28
8606,Morgan Creek Capital Management,USA,Raleigh-Durham,4,4,0,2,1.73
8607,Illinois Emerging Technologies Fund,unknown,unknown,1,1,0,0,0.0
8608,Korea Seoul Life Science Fund,unknown,unknown,1,1,0,0,0.0
8616,Gorge Angel Investor Network,unknown,unknown,1,1,0,0,0.0
8617,Revel Partners,USA,New York,3,2,0,2,1.84
8619,MDEC,unknown,unknown,1,1,0,0,0.0
862,Montgomery & Co,USA,Los Angeles,3,3,2,8,6.02
8620,RedHouse Associates,USA,Houston,1,1,0,0,0.0
8624,ENISA,GRC,Heraklion,9,9,0,35,2.19
8625,Internet Attitude,BEL,unknown,1,1,0,0,0.0
8626,Namur Invest,BEL,Namur,2,2,0,0,1.97
8629,Quantum Capital Fund,USA,Santa Carla,1,1,0,2,0.0
863,Giza Venture Capital,ISR,Tel Aviv,50,30,0,23,8.74
8631,Peak Capital,NLD,Amsterdam,3,3,0,0,5.73
8632,CIC Partners,USA,Dallas,1,1,0,0,0.0
8633,Next Generation Ventures,USA,SF Bay,1,1,0,0,0.0
864,Ofer Hi-Tech,ISR,Tel Aviv,17,14,0,1,6.77
